_id,date,gender,race,agebook,agecurr
23236,2018-01-10,F,W,31,31
23237,2018-01-10,F,W,24,25
23238,2018-01-10,F,B,43,43
23239,2018-01-10,F,B,43,43
23240,2018-01-10,F,W,34,34
23241,2018-01-10,F,W,31,31
23242,2018-01-10,F,W,28,29
23243,2018-01-10,F,W,26,26
23244,2018-01-10,F,W,36,36
23245,2018-01-10,F,W,36,36
23246,2018-01-10,F,W,27,28
23247,2018-01-10,F,W,47,47
23248,2018-01-10,F,B,26,26
23249,2018-01-10,F,W,44,44
23250,2018-01-10,F,W,24,24
23251,2018-01-10,F,W,33,34
23252,2018-01-10,F,B,59,60
23253,2018-01-10,F,W,32,32
23254,2018-01-10,F,W,25,25
23255,2018-01-10,F,W,57,57
23256,2018-01-10,F,W,40,40
23257,2018-01-10,F,W,48,48
23258,2018-01-10,F,W,25,25
23259,2018-01-10,F,W,34,34
23260,2018-01-10,F,B,35,35
23261,2018-01-10,F,B,31,31
23262,2018-01-10,F,W,56,56
23263,2018-01-10,F,W,43,43
23264,2018-01-10,F,W,44,44
23265,2018-01-10,F,W,34,34
23266,2018-01-10,F,B,31,31
23267,2018-01-10,F,W,24,24
23268,2018-01-10,F,W,37,37
23269,2018-01-10,F,W,33,33
23270,2018-01-10,F,B,32,32
23271,2018-01-10,F,W,42,42
23272,2018-01-10,F,B,34,34
23273,2018-01-10,F,B,28,28
23274,2018-01-10,F,W,30,30
23275,2018-01-10,F,W,23,23
23276,2018-01-10,F,B,18,18
23277,2018-01-10,F,W,51,51
23278,2018-01-10,F,W,38,38
23279,2018-01-10,F,B,31,31
23280,2018-01-10,F,W,39,39
23281,2018-01-10,F,W,53,53
23282,2018-01-10,F,W,34,34
23283,2018-01-10,F,W,36,36
23284,2018-01-10,F,W,29,29
23285,2018-01-10,F,W,24,26
23286,2018-01-10,F,B,21,23
23287,2018-01-10,F,B,17,19
23288,2018-01-10,F,B,42,44
23289,2018-01-10,F,B,37,39
23290,2018-01-10,F,B,43,44
23291,2018-01-10,F,B,21,22
23292,2018-01-10,F,W,24,26
23293,2018-01-10,F,B,58,59
23294,2018-01-10,F,W,19,20
23295,2018-01-10,F,B,20,21
23296,2018-01-10,F,W,46,47
23297,2018-01-10,F,W,38,39
23298,2018-01-10,F,W,38,39
23299,2018-01-10,F,B,21,22
23300,2018-01-10,F,B,21,21
23301,2018-01-10,F,A,23,23
23302,2018-01-10,F,W,24,24
23303,2018-01-10,F,W,29,30
23304,2018-01-10,F,B,36,37
23305,2018-01-10,F,W,24,24
23306,2018-01-10,F,W,32,32
23307,2018-01-10,F,B,38,39
23308,2018-01-10,F,W,24,25
23309,2018-01-10,F,W,29,30
23310,2018-01-10,F,W,32,33
23311,2018-01-10,F,B,30,30
23312,2018-01-10,F,W,44,44
23313,2018-01-10,F,W,25,25
23314,2018-01-10,F,W,27,27
23315,2018-01-10,F,B,23,23
23316,2018-01-10,F,W,25,25
23317,2018-01-10,F,B,47,47
23318,2018-01-10,F,B,30,30
23319,2018-01-10,F,B,34,35
23320,2018-01-10,F,B,31,32
23321,2018-01-10,F,B,32,33
23322,2018-01-10,F,B,30,31
23323,2018-01-10,F,W,51,52
23324,2018-01-10,F,B,26,26
23325,2018-01-10,F,W,44,44
23326,2018-01-10,F,B,25,25
23327,2018-01-10,F,W,38,38
23328,2018-01-10,F,W,27,27
23329,2018-01-10,F,B,36,36
23330,2018-01-10,F,B,38,38
23331,2018-01-10,F,W,32,32
23332,2018-01-10,F,B,30,30
23333,2018-01-10,F,B,25,25
23334,2018-01-10,F,B,32,33
23335,2018-01-10,F,W,21,21
23336,2018-01-10,F,B,52,52
23337,2018-01-10,F,B,52,52
23338,2018-01-10,F,W,25,25
23339,2018-01-10,F,B,34,34
23340,2018-01-10,F,B,22,22
23341,2018-01-10,F,W,23,24
23342,2018-01-10,F,B,54,54
23343,2018-01-10,F,W,28,28
23344,2018-01-10,F,W,30,30
23345,2018-01-10,F,W,63,63
23346,2018-01-10,F,W,26,26
23347,2018-01-10,F,W,32,32
23348,2018-01-10,F,B,41,41
23349,2018-01-10,F,W,54,54
23350,2018-01-10,F,W,39,39
23351,2018-01-10,F,W,32,32
23352,2018-01-10,F,B,19,20
23353,2018-01-10,F,B,26,26
23354,2018-01-10,F,W,33,33
23355,2018-01-10,F,W,44,44
23356,2018-01-10,F,W,40,40
23357,2018-01-10,F,W,31,31
23358,2018-01-10,F,W,52,52
23359,2018-01-10,F,W,43,43
23360,2018-01-10,F,W,22,22
23361,2018-01-10,F,W,33,33
23362,2018-01-10,F,B,23,23
23363,2018-01-10,F,W,28,28
23364,2018-01-10,F,U,19,19
23365,2018-01-10,F,W,28,28
23366,2018-01-10,F,W,32,32
23367,2018-01-10,F,W,27,27
23368,2018-01-10,F,W,24,24
23369,2018-01-10,F,W,24,24
23370,2018-01-10,F,W,35,35
23371,2018-01-10,F,W,26,26
23372,2018-01-10,F,W,24,24
23373,2018-01-10,F,W,41,41
23374,2018-01-10,F,W,39,39
23375,2018-01-10,F,W,70,71
23376,2018-01-10,M,B,62,62
23377,2018-01-10,M,B,55,56
23378,2018-01-10,F,W,57,58
23379,2018-01-10,M,W,44,45
23380,2018-01-10,M,B,56,57
23381,2018-01-10,M,B,41,42
23382,2018-01-10,M,B,57,57
23383,2018-01-10,M,W,63,63
23384,2018-01-10,F,W,57,57
23385,2018-01-10,M,B,72,73
23386,2018-01-10,M,B,31,32
23387,2018-01-10,M,W,66,66
23388,2018-01-10,M,W,57,57
23389,2018-01-10,F,W,52,52
23390,2018-01-10,M,W,46,46
23391,2018-01-10,M,B,76,76
23392,2018-01-10,M,B,40,41
23393,2018-01-10,F,B,33,33
23394,2018-01-10,F,B,49,50
23395,2018-01-10,M,B,27,27
23396,2018-01-10,M,B,55,55
23397,2018-01-10,M,B,64,64
23398,2018-01-10,M,B,23,23
23399,2018-01-10,F,B,57,57
23400,2018-01-10,M,B,21,21
23401,2018-01-10,M,B,32,32
23402,2018-01-10,M,W,38,38
23403,2018-01-10,M,W,37,38
23404,2018-01-10,M,W,30,32
23405,2018-01-10,M,W,24,25
23406,2018-01-10,M,W,24,24
23407,2018-01-10,M,W,42,42
23408,2018-01-10,M,W,30,30
23409,2018-01-10,M,W,25,26
23410,2018-01-10,M,B,31,32
23411,2018-01-10,M,W,26,26
23412,2018-01-10,M,B,42,42
23413,2018-01-10,M,B,55,55
23414,2018-01-10,M,W,45,45
23415,2018-01-10,M,W,73,73
23416,2018-01-10,M,B,32,32
23417,2018-01-10,M,W,24,24
23418,2018-01-10,M,W,48,48
23419,2018-01-10,M,W,24,24
23420,2018-01-10,M,W,29,29
23421,2018-01-10,M,B,20,20
23422,2018-01-10,M,W,24,24
23423,2018-01-10,M,B,29,29
23424,2018-01-10,M,B,24,24
23425,2018-01-10,M,W,46,46
23426,2018-01-10,M,B,62,62
23427,2018-01-10,M,B,32,35
23428,2018-01-10,M,B,34,36
23429,2018-01-10,M,W,33,35
23430,2018-01-10,M,B,33,35
23431,2018-01-10,M,B,26,28
23432,2018-01-10,M,B,35,36
23433,2018-01-10,M,W,29,30
23434,2018-01-10,M,B,30,31
23435,2018-01-10,M,B,39,40
23436,2018-01-10,M,W,28,29
23437,2018-01-10,M,B,23,23
23438,2018-01-10,M,B,58,58
23439,2018-01-10,M,W,56,57
23440,2018-01-10,M,W,46,47
23441,2018-01-10,M,B,29,29
23442,2018-01-10,M,B,59,60
23443,2018-01-10,M,W,32,32
23444,2018-01-10,M,W,30,30
23445,2018-01-10,M,B,23,23
23446,2018-01-10,M,B,34,34
23447,2018-01-10,M,B,53,53
23448,2018-01-10,M,W,45,48
23449,2018-01-10,M,B,31,33
23450,2018-01-10,M,B,22,24
23451,2018-01-10,M,B,25,27
23452,2018-01-10,M,B,21,22
23453,2018-01-10,M,B,29,30
23454,2018-01-10,M,W,60,61
23455,2018-01-10,M,B,28,29
23456,2018-01-10,M,B,74,75
23457,2018-01-10,M,B,32,33
23458,2018-01-10,M,B,47,48
23459,2018-01-10,M,W,23,24
23460,2018-01-10,M,W,46,47
23461,2018-01-10,M,B,53,53
23462,2018-01-10,M,W,51,52
23463,2018-01-10,M,B,30,31
23464,2018-01-10,M,B,29,29
23465,2018-01-10,M,B,42,42
23466,2018-01-10,M,W,55,56
23467,2018-01-10,M,B,46,47
23468,2018-01-10,M,W,52,53
23469,2018-01-10,M,B,26,27
23470,2018-01-10,M,B,24,24
23471,2018-01-10,M,W,35,35
23472,2018-01-10,M,W,26,27
23473,2018-01-10,M,W,31,32
23474,2018-01-10,M,W,46,47
23475,2018-01-10,M,W,34,35
23476,2018-01-10,M,W,42,43
23477,2018-01-10,M,B,28,29
23478,2018-01-10,M,B,25,25
23479,2018-01-10,M,W,56,56
23480,2018-01-10,M,B,26,27
23481,2018-01-10,M,B,54,55
23482,2018-01-10,M,B,24,25
23483,2018-01-10,M,W,52,52
23484,2018-01-10,M,W,25,25
23485,2018-01-10,M,B,66,67
23486,2018-01-10,M,B,34,35
23487,2018-01-10,M,B,40,41
23488,2018-01-10,M,B,31,32
23489,2018-01-10,M,W,22,22
23490,2018-01-10,M,B,44,45
23491,2018-01-10,M,B,28,29
23492,2018-01-10,M,W,44,44
23493,2018-01-10,M,B,59,59
23494,2018-01-10,M,W,35,36
23495,2018-01-10,M,W,25,26
23496,2018-01-10,M,W,32,33
23497,2018-01-10,M,B,19,20
23498,2018-01-10,M,W,26,26
23499,2018-01-10,M,W,28,28
23500,2018-01-10,M,W,37,37
23501,2018-01-10,M,B,47,47
23502,2018-01-10,M,B,61,62
23503,2018-01-10,M,W,34,34
23504,2018-01-10,M,W,35,35
23505,2018-01-10,M,W,46,50
23506,2018-01-10,M,W,63,65
23507,2018-01-10,M,W,60,62
23508,2018-01-10,M,B,23,25
23509,2018-01-10,M,B,33,34
23510,2018-01-10,M,W,40,41
23511,2018-01-10,M,W,45,46
23512,2018-01-10,M,W,27,28
23513,2018-01-10,M,W,33,33
23514,2018-01-10,M,W,26,27
23515,2018-01-10,M,B,33,34
23516,2018-01-10,M,W,48,49
23517,2018-01-10,M,W,43,44
23518,2018-01-10,M,W,36,37
23519,2018-01-10,M,W,55,56
23520,2018-01-10,M,W,55,56
23521,2018-01-10,M,B,47,48
23522,2018-01-10,M,B,30,31
23523,2018-01-10,M,W,37,38
23524,2018-01-10,M,B,41,42
23525,2018-01-10,M,B,31,32
23526,2018-01-10,M,W,21,22
23527,2018-01-10,M,B,36,36
23528,2018-01-10,M,B,43,43
23529,2018-01-10,M,W,61,61
23530,2018-01-10,M,B,31,32
23531,2018-01-10,M,W,55,55
23532,2018-01-10,M,B,30,31
23533,2018-01-10,M,W,30,30
23534,2018-01-10,M,B,39,39
23535,2018-01-10,M,B,49,50
23536,2018-01-10,M,B,26,26
23537,2018-01-10,M,B,33,33
23538,2018-01-10,M,W,52,52
23539,2018-01-10,M,B,49,49
23540,2018-01-10,M,B,61,61
23541,2018-01-10,M,B,26,26
23542,2018-01-10,M,W,34,34
23543,2018-01-10,M,W,54,54
23544,2018-01-10,M,B,55,55
23545,2018-01-10,M,W,33,33
23546,2018-01-10,F,W,38,39
23547,2018-01-10,F,W,27,28
23548,2018-01-10,F,W,34,34
23549,2018-01-10,F,W,35,36
23550,2018-01-10,F,W,29,30
23551,2018-01-10,F,W,35,36
23552,2018-01-10,F,W,26,27
23553,2018-01-10,F,B,27,28
23554,2018-01-10,F,B,48,49
23555,2018-01-10,F,W,34,34
23556,2018-01-10,F,W,32,33
23557,2018-01-10,F,B,31,31
23558,2018-01-10,F,B,25,25
23559,2018-01-10,F,W,25,26
23560,2018-01-10,F,W,48,48
23561,2018-01-10,F,W,40,40
23562,2018-01-10,F,W,35,35
23563,2018-01-10,F,W,37,37
23564,2018-01-10,F,B,38,38
23565,2018-01-10,F,W,39,39
23566,2018-01-10,F,W,65,66
23567,2018-01-10,F,B,57,58
23568,2018-01-10,F,B,28,28
23569,2018-01-10,F,W,29,29
23570,2018-01-10,F,W,26,26
23571,2018-01-10,F,B,21,22
23572,2018-01-10,F,B,48,48
23573,2018-01-10,F,W,33,33
23574,2018-01-10,F,W,22,22
23575,2018-01-10,F,W,47,47
23576,2018-01-10,F,W,55,56
23577,2018-01-10,F,B,53,53
23578,2018-01-10,F,B,32,32
23579,2018-01-10,M,B,30,33
23580,2018-01-10,M,B,36,39
23581,2018-01-10,M,B,29,32
23582,2018-01-10,M,B,28,30
23583,2018-01-10,M,B,32,35
23584,2018-01-10,M,W,35,37
23585,2018-01-10,M,B,24,26
23586,2018-01-10,M,B,24,26
23587,2018-01-10,M,B,29,31
23588,2018-01-10,M,B,21,22
23589,2018-01-10,M,B,22,23
23590,2018-01-10,M,B,23,24
23591,2018-01-10,M,B,22,23
23592,2018-01-10,M,W,23,24
23593,2018-01-10,M,B,21,22
23594,2018-01-10,M,B,22,23
23595,2018-01-10,M,B,24,25
23596,2018-01-10,M,B,18,19
23597,2018-01-10,M,B,23,24
23598,2018-01-10,M,B,20,21
23599,2018-01-10,M,W,60,60
23600,2018-01-10,M,B,19,20
23601,2018-01-10,M,B,21,22
23602,2018-01-10,M,B,20,21
23603,2018-01-10,M,B,19,20
23604,2018-01-10,M,B,26,27
23605,2018-01-10,M,B,40,41
23606,2018-01-10,M,W,32,32
23607,2018-01-10,M,B,24,25
23608,2018-01-10,M,B,25,25
23609,2018-01-10,M,B,37,37
23610,2018-01-10,M,W,47,47
23611,2018-01-10,M,B,53,54
23612,2018-01-10,M,B,21,21
23613,2018-01-10,M,B,24,24
23614,2018-01-10,M,W,24,25
23615,2018-01-10,M,x,19,20
23616,2018-01-10,M,B,18,19
23617,2018-01-10,M,B,37,37
23618,2018-01-10,M,W,24,25
23619,2018-01-10,M,B,35,36
23620,2018-01-10,M,B,47,48
23621,2018-01-10,M,B,29,30
23622,2018-01-10,M,B,26,26
23623,2018-01-10,M,B,21,22
23624,2018-01-10,M,B,23,24
23625,2018-01-10,M,B,23,23
23626,2018-01-10,M,B,33,33
23627,2018-01-10,M,W,28,29
23628,2018-01-10,M,B,18,19
23629,2018-01-10,M,W,27,28
23630,2018-01-10,M,B,28,28
23631,2018-01-10,M,B,25,25
23632,2018-01-10,M,B,25,26
23633,2018-01-10,M,B,34,34
23634,2018-01-10,M,B,19,20
23635,2018-01-10,M,W,33,34
23636,2018-01-10,M,B,24,24
23637,2018-01-10,M,B,31,31
23638,2018-01-10,M,B,36,36
23639,2018-01-10,M,B,27,28
23640,2018-01-10,M,B,24,24
23641,2018-01-10,M,B,66,66
23642,2018-01-10,M,B,28,28
23643,2018-01-10,M,B,21,21
23644,2018-01-10,M,B,24,24
23645,2018-01-10,M,B,26,26
23646,2018-01-10,M,B,26,26
23647,2018-01-10,M,B,23,23
23648,2018-01-10,M,B,27,27
23649,2018-01-10,M,B,29,29
23650,2018-01-10,M,B,30,30
23651,2018-01-10,M,B,25,25
23652,2018-01-10,M,B,19,19
23653,2018-01-10,M,B,25,25
23654,2018-01-10,M,B,30,30
23655,2018-01-10,M,B,34,34
23656,2018-01-10,M,H,40,40
23657,2018-01-10,M,B,24,24
23658,2018-01-10,M,B,24,24
23659,2018-01-10,M,B,30,30
23660,2018-01-10,M,B,22,25
23661,2018-01-10,M,B,24,25
23662,2018-01-10,M,H,35,36
23663,2018-01-10,M,B,29,30
23664,2018-01-10,M,B,21,22
23665,2018-01-10,M,B,26,28
23666,2018-01-10,M,B,23,25
23667,2018-01-10,M,B,28,29
23668,2018-01-10,M,W,29,30
23669,2018-01-10,M,W,37,38
23670,2018-01-10,M,B,26,27
23671,2018-01-10,M,B,33,33
23672,2018-01-10,M,B,25,25
23673,2018-01-10,M,B,28,29
23674,2018-01-10,M,B,26,27
23675,2018-01-10,M,B,29,29
23676,2018-01-10,M,B,54,54
23677,2018-01-10,M,B,25,26
23678,2018-01-10,M,B,18,19
23679,2018-01-10,M,B,39,40
23680,2018-01-10,M,B,23,24
23681,2018-01-10,M,B,26,27
23682,2018-01-10,M,B,37,37
23683,2018-01-10,M,B,23,23
23684,2018-01-10,M,B,24,24
23685,2018-01-10,M,B,29,29
23686,2018-01-10,M,B,20,21
23687,2018-01-10,M,B,28,29
23688,2018-01-10,M,B,26,26
23689,2018-01-10,M,U,67,67
23690,2018-01-10,M,B,18,19
23691,2018-01-10,M,B,40,41
23692,2018-01-10,M,W,49,50
23693,2018-01-10,M,B,19,20
23694,2018-01-10,M,B,24,24
23695,2018-01-10,M,B,23,23
23696,2018-01-10,M,B,24,24
23697,2018-01-10,M,B,21,21
23698,2018-01-10,M,B,36,37
23699,2018-01-10,M,B,25,26
23700,2018-01-10,M,B,33,34
23701,2018-01-10,M,B,40,40
23702,2018-01-10,M,B,22,23
23703,2018-01-10,M,B,25,25
23704,2018-01-10,M,B,28,28
23705,2018-01-10,M,B,26,27
23706,2018-01-10,M,B,25,25
23707,2018-01-10,M,B,24,24
23708,2018-01-10,M,B,24,24
23709,2018-01-10,M,B,23,23
23710,2018-01-10,M,B,26,27
23711,2018-01-10,M,B,25,25
23712,2018-01-10,M,B,25,25
23713,2018-01-10,M,W,28,29
23714,2018-01-10,M,B,21,21
23715,2018-01-10,M,B,34,34
23716,2018-01-10,M,B,21,21
23717,2018-01-10,M,B,33,33
23718,2018-01-10,M,B,23,23
23719,2018-01-10,M,B,21,21
23720,2018-01-10,M,W,23,23
23721,2018-01-10,M,B,61,61
23722,2018-01-10,M,B,21,21
23723,2018-01-10,M,B,25,25
23724,2018-01-10,M,B,21,21
23725,2018-01-10,M,B,21,22
23726,2018-01-10,M,B,29,29
23727,2018-01-10,M,B,21,21
23728,2018-01-10,M,B,25,25
23729,2018-01-10,M,B,22,22
23730,2018-01-10,M,B,29,29
23731,2018-01-10,M,B,21,21
23732,2018-01-10,M,B,20,23
23733,2018-01-10,M,W,37,39
23734,2018-01-10,M,B,17,19
23735,2018-01-10,M,B,61,63
23736,2018-01-10,M,B,20,22
23737,2018-01-10,M,B,19,21
23738,2018-01-10,M,B,18,19
23739,2018-01-10,M,B,37,39
23740,2018-01-10,M,B,27,28
23741,2018-01-10,M,B,45,47
23742,2018-01-10,M,B,23,24
23743,2018-01-10,M,B,29,31
23744,2018-01-10,M,W,65,67
23745,2018-01-10,M,W,44,45
23746,2018-01-10,M,B,48,49
23747,2018-01-10,M,W,50,51
23748,2018-01-10,M,B,48,49
23749,2018-01-10,M,W,19,20
23750,2018-01-10,M,W,25,26
23751,2018-01-10,M,B,35,36
23752,2018-01-10,M,B,27,28
23753,2018-01-10,M,B,20,20
23754,2018-01-10,M,W,30,31
23755,2018-01-10,M,W,48,49
23756,2018-01-10,M,B,18,19
23757,2018-01-10,M,B,25,25
23758,2018-01-10,M,B,49,50
23759,2018-01-10,M,B,19,20
23760,2018-01-10,M,B,31,32
23761,2018-01-10,M,B,34,34
23762,2018-01-10,M,W,41,41
23763,2018-01-10,M,B,19,20
23764,2018-01-10,M,W,26,26
23765,2018-01-10,M,W,60,61
23766,2018-01-10,M,B,25,25
23767,2018-01-10,M,B,62,62
23768,2018-01-10,M,W,44,45
23769,2018-01-10,M,B,59,60
23770,2018-01-10,M,W,29,29
23771,2018-01-10,M,W,35,36
23772,2018-01-10,M,W,61,61
23773,2018-01-10,M,B,31,32
23774,2018-01-10,M,B,57,58
23775,2018-01-10,M,B,27,27
23776,2018-01-10,M,B,26,27
23777,2018-01-10,M,W,61,61
23778,2018-01-10,M,B,22,22
23779,2018-01-10,M,W,61,61
23780,2018-01-10,M,W,59,60
23781,2018-01-10,M,W,52,53
23782,2018-01-10,M,B,20,20
23783,2018-01-10,M,W,31,32
23784,2018-01-10,M,W,53,53
23785,2018-01-10,M,B,28,28
23786,2018-01-10,M,B,31,32
23787,2018-01-10,M,W,59,60
23788,2018-01-10,M,W,27,27
23789,2018-01-10,M,B,36,36
23790,2018-01-10,M,B,22,23
23791,2018-01-10,M,B,21,22
23792,2018-01-10,M,W,20,21
23793,2018-01-10,M,B,30,30
23794,2018-01-10,M,B,24,24
23795,2018-01-10,M,B,33,33
23796,2018-01-10,M,W,36,36
23797,2018-01-10,M,B,33,33
23798,2018-01-10,M,W,60,61
23799,2018-01-10,M,B,53,53
23800,2018-01-10,M,B,31,31
23801,2018-01-10,M,W,35,36
23802,2018-01-10,M,W,48,48
23803,2018-01-10,M,W,30,30
23804,2018-01-10,M,W,28,28
23805,2018-01-10,M,W,28,28
23806,2018-01-10,M,B,40,40
23807,2018-01-10,M,W,38,38
23808,2018-01-10,M,W,28,28
23809,2018-01-10,M,B,35,35
23810,2018-01-10,M,B,23,23
23811,2018-01-10,M,W,43,43
23812,2018-01-10,M,B,21,21
23813,2018-01-10,M,B,23,23
23814,2018-01-10,M,W,48,48
23815,2018-01-10,M,B,45,45
23816,2018-01-10,M,B,18,23
23817,2018-01-10,M,B,56,61
23818,2018-01-10,M,B,22,26
23819,2018-01-10,M,W,30,32
23820,2018-01-10,M,B,17,20
23821,2018-01-10,M,B,17,19
23822,2018-01-10,M,B,60,62
23823,2018-01-10,M,W,48,50
23824,2018-01-10,M,B,21,23
23825,2018-01-10,M,W,22,23
23826,2018-01-10,M,B,26,27
23827,2018-01-10,M,W,22,23
23828,2018-01-10,M,W,35,37
23829,2018-01-10,M,W,37,38
23830,2018-01-10,M,B,53,55
23831,2018-01-10,M,B,20,22
23832,2018-01-10,M,B,23,24
23833,2018-01-10,M,B,24,25
23834,2018-01-10,M,B,29,30
23835,2018-01-10,M,W,25,26
23836,2018-01-10,M,B,31,32
23837,2018-01-10,M,B,19,20
23838,2018-01-10,M,W,47,48
23839,2018-01-10,M,B,21,21
23840,2018-01-10,M,B,67,68
23841,2018-01-10,M,W,38,39
23842,2018-01-10,M,W,42,43
23843,2018-01-10,M,W,35,35
23844,2018-01-10,M,B,33,33
23845,2018-01-10,M,B,25,26
23846,2018-01-10,M,W,51,52
23847,2018-01-10,M,W,31,32
23848,2018-01-10,M,W,35,35
23849,2018-01-10,M,B,31,32
23850,2018-01-10,M,B,25,26
23851,2018-01-10,M,B,38,38
23852,2018-01-10,M,B,20,21
23853,2018-01-10,M,B,36,37
23854,2018-01-10,M,W,30,31
23855,2018-01-10,M,B,21,21
23856,2018-01-10,M,B,31,31
23857,2018-01-10,M,W,38,38
23858,2018-01-10,M,W,35,36
23859,2018-01-10,M,B,25,26
23860,2018-01-10,M,B,28,28
23861,2018-01-10,M,B,24,24
23862,2018-01-10,M,B,27,28
23863,2018-01-10,M,W,29,29
23864,2018-01-10,M,W,26,27
23865,2018-01-10,M,W,23,23
23866,2018-01-10,M,B,24,24
23867,2018-01-10,M,B,23,24
23868,2018-01-10,M,W,40,40
23869,2018-01-10,M,B,19,19
23870,2018-01-10,M,B,25,25
23871,2018-01-10,M,W,18,18
23872,2018-01-10,M,B,18,18
23873,2018-01-10,M,B,35,36
23874,2018-01-10,M,W,23,23
23875,2018-01-10,M,W,37,38
23876,2018-01-10,M,W,46,47
23877,2018-01-10,M,B,65,66
23878,2018-01-10,M,W,31,31
23879,2018-01-10,M,B,30,30
23880,2018-01-10,M,B,30,30
23881,2018-01-10,M,W,40,40
23882,2018-01-10,M,B,48,48
23883,2018-01-10,M,B,19,24
23884,2018-01-10,M,W,33,36
23885,2018-01-10,M,B,34,37
23886,2018-01-10,M,B,22,25
23887,2018-01-10,M,B,21,23
23888,2018-01-10,M,B,19,22
23889,2018-01-10,M,B,21,23
23890,2018-01-10,M,B,22,24
23891,2018-01-10,M,B,27,29
23892,2018-01-10,M,B,20,21
23893,2018-01-10,M,B,22,24
23894,2018-01-10,M,B,21,22
23895,2018-01-10,M,B,22,24
23896,2018-01-10,M,B,18,19
23897,2018-01-10,M,W,27,29
23898,2018-01-10,M,B,19,20
23899,2018-01-10,M,B,26,27
23900,2018-01-10,M,B,44,45
23901,2018-01-10,M,W,29,30
23902,2018-01-10,M,B,28,29
23903,2018-01-10,M,B,23,24
23904,2018-01-10,M,B,20,21
23905,2018-01-10,M,B,23,24
23906,2018-01-10,M,B,23,24
23907,2018-01-10,M,B,23,24
23908,2018-01-10,M,B,27,28
23909,2018-01-10,M,B,42,42
23910,2018-01-10,M,B,23,24
23911,2018-01-10,M,B,27,28
23912,2018-01-10,M,B,34,34
23913,2018-01-10,M,B,19,20
23914,2018-01-10,M,B,22,22
23915,2018-01-10,M,B,23,24
23916,2018-01-10,M,B,25,25
23917,2018-01-10,M,B,26,26
23918,2018-01-10,M,W,50,50
23919,2018-01-10,M,B,41,41
23920,2018-01-10,M,B,23,23
23921,2018-01-10,M,B,21,21
23922,2018-01-10,M,B,20,20
23923,2018-01-10,M,B,38,38
23924,2018-01-10,M,B,25,25
23925,2018-01-10,M,W,65,65
23926,2018-01-10,M,B,26,26
23927,2018-01-10,M,B,24,24
23928,2018-01-10,M,B,21,21
23929,2018-01-10,M,W,31,31
23930,2018-01-10,M,B,25,25
23931,2018-01-10,M,W,59,59
23932,2018-01-10,M,B,22,22
23933,2018-01-10,M,B,19,19
23934,2018-01-10,M,B,24,24
23935,2018-01-10,M,B,28,29
23936,2018-01-10,M,B,31,31
23937,2018-01-10,M,W,41,41
23938,2018-01-10,M,B,21,21
23939,2018-01-10,M,W,30,30
23940,2018-01-10,M,W,38,38
23941,2018-01-10,M,B,31,31
23942,2018-01-10,M,B,41,41
23943,2018-01-10,M,B,45,45
23944,2018-01-10,M,B,23,26
23945,2018-01-10,M,B,25,28
23946,2018-01-10,M,B,17,19
23947,2018-01-10,M,B,23,25
23948,2018-01-10,M,B,25,27
23949,2018-01-10,M,B,29,30
23950,2018-01-10,M,B,28,30
23951,2018-01-10,M,W,32,34
23952,2018-01-10,M,B,26,28
23953,2018-01-10,M,B,21,22
23954,2018-01-10,M,B,30,32
23955,2018-01-10,M,B,16,18
23956,2018-01-10,M,B,26,27
23957,2018-01-10,M,B,52,53
23958,2018-01-10,M,B,28,30
23959,2018-01-10,M,B,20,21
23960,2018-01-10,M,W,23,24
23961,2018-01-10,M,B,48,49
23962,2018-01-10,M,B,18,19
23963,2018-01-10,M,B,29,30
23964,2018-01-10,M,W,49,50
23965,2018-01-10,M,B,23,23
23966,2018-01-10,M,B,56,57
23967,2018-01-10,M,B,23,24
23968,2018-01-10,M,B,25,26
23969,2018-01-10,M,B,43,44
23970,2018-01-10,M,B,28,29
23971,2018-01-10,M,W,62,63
23972,2018-01-10,M,B,25,26
23973,2018-01-10,M,B,31,32
23974,2018-01-10,M,B,25,25
23975,2018-01-10,M,B,31,32
23976,2018-01-10,M,W,32,33
23977,2018-01-10,M,B,42,43
23978,2018-01-10,M,B,20,20
23979,2018-01-10,M,B,52,52
23980,2018-01-10,M,B,21,21
23981,2018-01-10,M,B,21,21
23982,2018-01-10,M,B,27,27
23983,2018-01-10,M,B,44,44
23984,2018-01-10,M,W,33,33
23985,2018-01-10,M,B,29,29
23986,2018-01-10,M,B,36,36
23987,2018-01-10,M,W,52,52
23988,2018-01-10,M,B,30,30
23989,2018-01-10,M,B,27,27
23990,2018-01-10,M,B,56,56
23991,2018-01-10,M,B,30,30
23992,2018-01-10,M,B,50,50
23993,2018-01-10,M,B,25,27
23994,2018-01-10,M,B,17,19
23995,2018-01-10,M,B,23,25
23996,2018-01-10,M,B,36,38
23997,2018-01-10,M,B,25,26
23998,2018-01-10,M,B,26,27
23999,2018-01-10,M,B,29,31
24000,2018-01-10,M,B,20,21
24001,2018-01-10,M,B,34,36
24002,2018-01-10,M,B,28,29
24003,2018-01-10,M,B,50,51
24004,2018-01-10,M,W,21,22
24005,2018-01-10,M,B,24,25
24006,2018-01-10,M,B,26,28
24007,2018-01-10,M,B,30,31
24008,2018-01-10,M,B,26,27
24009,2018-01-10,M,B,23,24
24010,2018-01-10,M,W,25,26
24011,2018-01-10,M,B,18,19
